brand2,raw_model,model2,candidate_powertrain,review_status,evidence,reviewer,reviewed_at,notes
XPENG,X9 LONG RANGE(LUXURY),X9,BEV,approved,Headlightmag (publication): XPeng X9 Executive/Luxury official price Thailand https://www.headlightmag.com/official-price-xpeng-x9-excutive-luxury-2025/,Claude-research-review,7/30/2026,Legacy Evidence Batch 2: model-specific source verified.
XPENG,X9 STANDARD RANGE,X9,BEV,approved,"paultan.org (publication): XPeng X9 model research page, 2WD Standard Range variant https://paultan.org/research/xpeng/x9/",Claude-research-review,7/30/2026,Legacy Evidence Batch 2: model-specific source verified.
ZEEKR,X FLAGSHIP,ZEEKR X,BEV,approved,"paultan.org (publication): 2024 Zeekr X Thailand launch, Flagship AWD variant https://paultan.org/2024/07/18/2024-zeekr-x-launched-in-thailand/",Claude-research-review,7/30/2026,Legacy Evidence Batch 2: model-specific source verified.
BMW,320d M Sport,320d M Sport,,pending,,,,auto-added from latest model data
FORD,EVEREST,EVEREST,,pending,,,,auto-added from latest model data
FORD,RANGER,RANGER,,pending,,,,auto-added from latest model data
FORD,RANGER RAPTOR,RANGER RAPTOR,,pending,,,,auto-added from latest model data
HONDA,CIVIC,CIVIC,,pending,,,,auto-added from latest model data
HONDA,HR-V,HR-V,,pending,,,,auto-added from latest model data
ISUZU,D-MAX,D-MAX,,pending,,,,auto-added from latest model data
ISUZU,mu-X,mu-X,,pending,,,,auto-added from latest model data
MAZDA,MAZDA 2,MAZDA 2,,pending,,,,auto-added from latest model data
MAZDA,MAZDA 3,MAZDA 3,,pending,,,,auto-added from latest model data
MAZDA,MAZDA CX-30,MAZDA CX-30,,pending,,,,auto-added from latest model data
MAZDA,Mazda BT-50,Mazda BT-50,,pending,,,,auto-added from latest model data
MG,HS,HS,,pending,,,,auto-added from latest model data
MG,MG EXTENDER,MG EXTENDER,,pending,,,,auto-added from latest model data
MG,NEW MG3,NEW MG3,,pending,,,,auto-added from latest model data
MG,ZS,ZS,,pending,,,,auto-added from latest model data
MINI,Cooper S Countryman RHD,Cooper S Countryman RHD,,pending,,,,auto-added from latest model data
MITSUBISHI,ATTRAGE,ATTRAGE,,pending,,,,auto-added from latest model data
MITSUBISHI,MIRAGE,MIRAGE,,pending,,,,auto-added from latest model data
MITSUBISHI,PAJERO SPORT,PAJERO SPORT,,pending,,,,auto-added from latest model data
MITSUBISHI,TRITON,TRITON,,pending,,,,auto-added from latest model data
MITSUBISHI,XPANDER,XPANDER,,pending,,,,auto-added from latest model data
NISSAN,ALMERA,ALMERA,,pending,,,,auto-added from latest model data
NISSAN,KICKS,KICKS,,pending,,,,auto-added from latest model data
NISSAN,MARCH,MARCH,,pending,,,,auto-added from latest model data
NISSAN,NAVARA,NAVARA,,pending,,,,auto-added from latest model data
NISSAN,NOTE,NOTE,,pending,,,,auto-added from latest model data
SUZUKI,CIAZ GLX CVT,CIAZ GLX CVT,,pending,,,,auto-added from latest model data
SUZUKI,SWIFT GL MAX EDITION,SWIFT GL MAX EDITION,,pending,,,,auto-added from latest model data
TOYOTA,COROLLA CROSS,COROLLA CROSS,,pending,,,,auto-added from latest model data
TOYOTA,Camry,Camry,,pending,,,,auto-added from latest model data
TOYOTA,Corolla,Corolla,,pending,,,,auto-added from latest model data
TOYOTA,Fortuner,Fortuner,,pending,,,,auto-added from latest model data
TOYOTA,Hilux Revo,Hilux Revo,,pending,,,,auto-added from latest model data
TOYOTA,VIOS,VIOS,,pending,,,,auto-added from latest model data
TOYOTA,YARIS ATIV,YARIS ATIV,,pending,,,,auto-added from latest model data
TOYOTA,Yaris,Yaris,,pending,,,,auto-added from latest model data
VOLVO,S90,S90,,pending,,,,auto-added from latest model data
VOLVO,XC60,XC60,,pending,,,,auto-added from latest model data
Mercedes-Benz,A 200,A 200,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG C 43 4MATIC,AMG C 43 4MATIC,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG C43 4MATIC Coupe,AMG C43 4MATIC Coupe,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG CLA 35 4MATIC Coupe,AMG CLA 35 4MATIC Coupe,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG CLA 45 S 4MATIC+,AMG CLA 45 S 4MATIC+,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG CLS 53 4MATIC,AMG CLS 53 4MATIC,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG E 53 4MATIC+,AMG E 53 4MATIC+,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG G 63,AMG G 63,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG G63,AMG G63,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG GLC 43 4MATIC Coupe,AMG GLC 43 4MATIC Coupe,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG GLC63 S 4MATIC+ Coupe,AMG GLC63 S 4MATIC+ Coupe,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMGSLC 43,AMGSLC 43,,pending,,,,auto-added from latest model data
Mercedes-Benz,C 200 Coupe,C 200 Coupe,,pending,,,,auto-added from latest model data
Mercedes-Benz,C 220 d,C 220 d,,pending,,,,auto-added from latest model data
Mercedes-Benz,C 300 e,C 300 e,,pending,,,,auto-added from latest model data
Mercedes-Benz,C 350 e,C 350 e,,pending,,,,auto-added from latest model data
Mercedes-Benz,C250 COUPE,C250 COUPE,,pending,,,,auto-added from latest model data
Mercedes-Benz,C350 e,C350 e,,pending,,,,auto-added from latest model data
Mercedes-Benz,CLA250,CLA250,,pending,,,,auto-added from latest model data
Mercedes-Benz,CLS 250 d COUPE,CLS 250 d COUPE,,pending,,,,auto-added from latest model data
Mercedes-Benz,CLS 300 d,CLS 300 d,,pending,,,,auto-added from latest model data
Mercedes-Benz,CLS 300 d Coupe,CLS 300 d Coupe,,pending,,,,auto-added from latest model data
Mercedes-Benz,E 200 Coupe,E 200 Coupe,,pending,,,,auto-added from latest model data
Mercedes-Benz,E 220 d,E 220 d,,pending,,,,auto-added from latest model data
Mercedes-Benz,E 220 d Sedan,E 220 d Sedan,,pending,,,,auto-added from latest model data
Mercedes-Benz,E 300 e,E 300 e,,pending,,,,auto-added from latest model data
Mercedes-Benz,E 350 e,E 350 e,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLA 200,GLA 200,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLA 250,GLA 250,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLB 200,GLB 200,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLC 220 d,GLC 220 d,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLC 220 d 4MATIC,GLC 220 d 4MATIC,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLC 220 d 4MATIC Coupe,GLC 220 d 4MATIC Coupe,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLC 250 4MATIC Coupe,GLC 250 4MATIC Coupe,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLC 250 d 4MATIC,GLC 250 d 4MATIC,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLC 300 e 4MATIC,GLC 300 e 4MATIC,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLC 300 e 4MATIC Coupe,GLC 300 e 4MATIC Coupe,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLE 300 d 4MATIC,GLE 300 d 4MATIC,,pending,,,,auto-added from latest model data
Mercedes-Benz,MAYBACH S650,MAYBACH S650,,pending,,,,auto-added from latest model data
Mercedes-Benz,S 300 BLUETEC HYBRID,S 300 BLUETEC HYBRID,,pending,,,,auto-added from latest model data
Mercedes-Benz,S 350 d,S 350 d,,pending,,,,auto-added from latest model data
Mercedes-Benz,S 500 e,S 500 e,,pending,,,,auto-added from latest model data
Mercedes-Benz,S 560 e,S 560 e,,pending,,,,auto-added from latest model data
Mercedes-Benz,S300L,S300L,,pending,,,,auto-added from latest model data
Mercedes-Benz,SLC300,SLC300,,pending,,,,auto-added from latest model data
Mercedes-Benz,SPRINTER 319 CDI,SPRINTER 319 CDI,,pending,,,,auto-added from latest model data
Mercedes-Benz,SPRINTER 388 SINGLE,SPRINTER 388 SINGLE,,pending,,,,auto-added from latest model data
Mercedes-Benz,V 220 d,V 220 d,,pending,,,,auto-added from latest model data
Mercedes-Benz,V 250 d,V 250 d,,pending,,,,auto-added from latest model data
ASTON MARTIN,V8 VANTAGE COUPE,V8 VANTAGE COUPE,,pending,,,,auto-added from latest model data
ASTON MARTIN,VANQUISH COUPE,VANQUISH COUPE,,pending,,,,auto-added from latest model data
AUDI,A1 SB 35 TFSI S line,A1 SB 35 TFSI S line,,pending,,,,auto-added from latest model data
AUDI,A4 AV 45 TFSI q S line BE,A4 AV 45 TFSI q S line BE,,pending,,,,auto-added from latest model data
AUDI,A5 CP 40 TFSI S line,A5 CP 40 TFSI S line,,pending,,,,auto-added from latest model data
AUDI,A5 CP 45 TFSI q S line BE,A5 CP 45 TFSI q S line BE,,pending,,,,auto-added from latest model data
AUDI,A5 SB 40 TFSI,A5 SB 40 TFSI,,pending,,,,auto-added from latest model data
AUDI,A5 SB 40 TFSI S line,A5 SB 40 TFSI S line,,pending,,,,auto-added from latest model data
AUDI,A5 SB 45 TFSI q S line BE,A5 SB 45 TFSI q S line BE,,pending,,,,auto-added from latest model data
AUDI,A6 40 TFSI S line,A6 40 TFSI S line,,pending,,,,auto-added from latest model data
AUDI,A6 AV 40 TFSI S line,A6 AV 40 TFSI S line,,pending,,,,auto-added from latest model data
AUDI,A7 SB 45 TFSI q,A7 SB 45 TFSI q,,pending,,,,auto-added from latest model data
AUDI,A7 SPORTBACK 40 TDI,A7 SPORTBACK 40 TDI,,pending,,,,auto-added from latest model data
AUDI,Q2 35 TFSI,Q2 35 TFSI,,pending,,,,auto-added from latest model data
AUDI,Q3 35 TFSI,Q3 35 TFSI,,pending,,,,auto-added from latest model data
AUDI,Q3 35 TFSI S line,Q3 35 TFSI S line,,pending,,,,auto-added from latest model data
AUDI,Q3 SB 35 TFSI S line,Q3 SB 35 TFSI S line,,pending,,,,auto-added from latest model data
AUDI,Q5 40 TDI q,Q5 40 TDI q,,pending,,,,auto-added from latest model data
AUDI,Q7 3.0 TDI QUATTRO,Q7 3.0 TDI QUATTRO,,pending,,,,auto-added from latest model data
AUDI,Q7 45 TDI q,Q7 45 TDI q,,pending,,,,auto-added from latest model data
AUDI,Q7 45 TDI q S line,Q7 45 TDI q S line,,pending,,,,auto-added from latest model data
AUDI,Q7 45 TFSI q S line,Q7 45 TFSI q S line,,pending,,,,auto-added from latest model data
AUDI,Q8 50 TDI QUATTRO,Q8 50 TDI QUATTRO,,pending,,,,auto-added from latest model data
AUDI,Q8 55 TFSI q S line,Q8 55 TFSI q S line,,pending,,,,auto-added from latest model data
AUDI,R8 V10 COUPE,R8 V10 COUPE,,pending,,,,auto-added from latest model data
AUDI,RS 6 AVANT TFSI QUATTRO,RS 6 AVANT TFSI QUATTRO,,pending,,,,auto-added from latest model data
AUDI,TT Coupe 45 TFSI q S line,TT Coupe 45 TFSI q S line,,pending,,,,auto-added from latest model data
AUDI,TT RD 45 TFSI q S line,TT RD 45 TFSI q S line,,pending,,,,auto-added from latest model data
AUDI,TTS Coupe q,TTS Coupe q,,pending,,,,auto-added from latest model data
AUDI,e-tron 55 q,e-tron 55 q,,pending,,,,auto-added from latest model data
AUDI,e-tron SB 55 q S line,e-tron SB 55 q S line,,pending,,,,auto-added from latest model data
BENTLEY,BENTAYGA HYBRID,BENTAYGA HYBRID,,pending,,,,auto-added from latest model data
BENTLEY,BENTAYGA V8,BENTAYGA V8,,pending,,,,auto-added from latest model data
BENTLEY,CONTINENTAL GT,CONTINENTAL GT,,pending,,,,auto-added from latest model data
BENTLEY,CONTINENTAL GT W12,CONTINENTAL GT W12,,pending,,,,auto-added from latest model data
BENTLEY,CONTINENTAL GTC,CONTINENTAL GTC,,pending,,,,auto-added from latest model data
BENZ,CL550,CL550,,pending,,,,auto-added from latest model data
BMW,218i Gran Coupe RHD,218i Gran Coupe RHD,,pending,,,,auto-added from latest model data
BMW,220i Gran Coupe M Sport,220i Gran Coupe M Sport,,pending,,,,auto-added from latest model data
BMW,320d GT Luxury,320d GT Luxury,,pending,,,,auto-added from latest model data
BMW,320d GT M Sport,320d GT M Sport,,pending,,,,auto-added from latest model data
BMW,320d GT Sport,320d GT Sport,,pending,,,,auto-added from latest model data
BMW,320d Limousine RHD,320d Limousine RHD,,pending,,,,auto-added from latest model data
BMW,330e M Sport,330e M Sport,,pending,,,,auto-added from latest model data
BMW,330e Sport,330e Sport,,pending,,,,auto-added from latest model data
BMW,330i Limousine RHD,330i Limousine RHD,,pending,,,,auto-added from latest model data
BMW,520d M Sport,520d M Sport,,pending,,,,auto-added from latest model data
BMW,520d Sport,520d Sport,,pending,,,,auto-added from latest model data
BMW,528i Luxury,528i Luxury,,pending,,,,auto-added from latest model data
BMW,530e Elite,530e Elite,,pending,,,,auto-added from latest model data
BMW,530e Highline,530e Highline,,pending,,,,auto-added from latest model data
BMW,530e Luxury,530e Luxury,,pending,,,,auto-added from latest model data
BMW,530e M Sport,530e M Sport,,pending,,,,auto-added from latest model data
BMW,630Ci,630Ci,,pending,,,,auto-added from latest model data
BMW,630d Gran Turismo RHD,630d Gran Turismo RHD,,pending,,,,auto-added from latest model data
BMW,630i Gran Turismo RHD,630i Gran Turismo RHD,,pending,,,,auto-added from latest model data
BMW,730Ld M Sport,730Ld M Sport,,pending,,,,auto-added from latest model data
BMW,730Ld Pure Excellence,730Ld Pure Excellence,,pending,,,,auto-added from latest model data
BMW,740Li Limousine RHD,740Li Limousine RHD,,pending,,,,auto-added from latest model data
BMW,745Le xDrive M Sport,745Le xDrive M Sport,,pending,,,,auto-added from latest model data
BMW,840I CONVERTIBLE,840I CONVERTIBLE,,pending,,,,auto-added from latest model data
BMW,M2 COMPETITION,M2 COMPETITION,,pending,,,,auto-added from latest model data
BMW,M2 CS Coupe RHD,M2 CS Coupe RHD,,pending,,,,auto-added from latest model data
BMW,M2 Comptetition RHD,M2 Comptetition RHD,,pending,,,,auto-added from latest model data
BMW,M4 Coupe RHD,M4 Coupe RHD,,pending,,,,auto-added from latest model data
BMW,M5 Limousine RHD,M5 Limousine RHD,,pending,,,,auto-added from latest model data
BMW,X1 SDRIVE20D XLINE,X1 SDRIVE20D XLINE,,pending,,,,auto-added from latest model data
BMW,X1 sDrive18d xLine,X1 sDrive18d xLine,,pending,,,,auto-added from latest model data
BMW,X1 sDrive18i,X1 sDrive18i,,pending,,,,auto-added from latest model data
BMW,X1 sDrive20d M Sport,X1 sDrive20d M Sport,,pending,,,,auto-added from latest model data
BMW,X2 sDrive20i RHD,X2 sDrive20i RHD,,pending,,,,auto-added from latest model data
BMW,X3 xDrive20d M Sport,X3 xDrive20d M Sport,,pending,,,,auto-added from latest model data
BMW,X3 xDrive20d RHD,X3 xDrive20d RHD,,pending,,,,auto-added from latest model data
BMW,X3 xDrive20d xLine,X3 xDrive20d xLine,,pending,,,,auto-added from latest model data
BMW,X3 xDrive30e M Sport,X3 xDrive30e M Sport,,pending,,,,auto-added from latest model data
BMW,X3 xDrive30e xLine,X3 xDrive30e xLine,,pending,,,,auto-added from latest model data
BMW,X4 xDrive20d M Sport,X4 xDrive20d M Sport,,pending,,,,auto-added from latest model data
BMW,X4 xDrive20d RHD,X4 xDrive20d RHD,,pending,,,,auto-added from latest model data
BMW,X5 xDrive30d M Sport,X5 xDrive30d M Sport,,pending,,,,auto-added from latest model data
BMW,X5 xDrive30d RHD,X5 xDrive30d RHD,,pending,,,,auto-added from latest model data
BMW,X5 xDrive40e M Sport,X5 xDrive40e M Sport,,pending,,,,auto-added from latest model data
BMW,X5 xDrive45e M Sport,X5 xDrive45e M Sport,,pending,,,,auto-added from latest model data
BMW,X7 M50d RHD,X7 M50d RHD,,pending,,,,auto-added from latest model data
BMW,Z4 M40i RHD,Z4 M40i RHD,,pending,,,,auto-added from latest model data
BMW,Z4 M40i Roadster RHD,Z4 M40i Roadster RHD,,pending,,,,auto-added from latest model data
BMW,Z4 sDrive30i RHD,Z4 sDrive30i RHD,,pending,,,,auto-added from latest model data
BMW,i8 Roadster RHD,i8 Roadster RHD,,pending,,,,auto-added from latest model data
CHEVROLET,CAPTIVA,CAPTIVA,,pending,,,,auto-added from latest model data
CHEVROLET,COLORADO C-CAB,COLORADO C-CAB,,pending,,,,auto-added from latest model data
CHEVROLET,COLORADO C-CAB TRAIL BOSS,COLORADO C-CAB TRAIL BOSS,,pending,,,,auto-added from latest model data
CHEVROLET,TRAILBLAZER,TRAILBLAZER,,pending,,,,auto-added from latest model data
DFM,GLORY580,GLORY580,,pending,,,,auto-added from latest model data
EULER,ORA-R1,ORA-R1,,pending,,,,auto-added from latest model data
FERRARI,488 PISTA,488 PISTA,,pending,,,,auto-added from latest model data
FOMM,FOMM ONE,FOMM ONE,,pending,,,,auto-added from latest model data
FORD,F-150 HARLEY-DAVIDSON,F-150 HARLEY-DAVIDSON,,pending,,,,auto-added from latest model data
FORD,FORD EVEREST zFAE9BC,FORD EVEREST zFAE9BC,,pending,,,,auto-added from latest model data
FORD,FORD EVEREST zFAE9GD,FORD EVEREST zFAE9GD,,pending,,,,auto-added from latest model data
FORD,FORD EVEREST zJAE9BC,FORD EVEREST zJAE9BC,,pending,,,,auto-added from latest model data
FORD,FORD RANGER,FORD RANGER,,pending,,,,auto-added from latest model data
FORD,FORD RANGER iJBT9AR,FORD RANGER iJBT9AR,,pending,,,,auto-added from latest model data
FORD,Ford Everest,Ford Everest,,pending,,,,auto-added from latest model data
FORD,MUSTANG,MUSTANG,,pending,,,,auto-added from latest model data
FORD,MUSTANG 2.3 ECOBOOST,MUSTANG 2.3 ECOBOOST,,pending,,,,auto-added from latest model data
FORD,MUSTANG 2.3L ECOBOOST,MUSTANG 2.3L ECOBOOST,,pending,,,,auto-added from latest model data
FORD,MUSTANG 5.0 GT V8 PREMIUM,MUSTANG 5.0 GT V8 PREMIUM,,pending,,,,auto-added from latest model data
FOTON,TUNLAND DC 4X2 S,TUNLAND DC 4X2 S,,pending,,,,auto-added from latest model data
FOTON,TUNLAND DC 4X2 S PREMIUM,TUNLAND DC 4X2 S PREMIUM,,pending,,,,auto-added from latest model data
HONDA,ACCORD,ACCORD,,pending,,,,auto-added from latest model data
HONDA,ACCORD HYBRID,ACCORD HYBRID,,pending,,,,auto-added from latest model data
HONDA,BR-V,BR-V,,pending,,,,auto-added from latest model data
HONDA,CITY,CITY,,pending,,,,auto-added from latest model data
HONDA,CR-V,CR-V,,pending,,,,auto-added from latest model data
HONDA,E AS,E AS,,pending,,,,auto-added from latest model data
HONDA,HR-V'15,HR-V'15,,pending,,,,auto-added from latest model data
HONDA,JAZZ,JAZZ,,pending,,,,auto-added from latest model data
HONDA,MOBILIO,MOBILIO,,pending,,,,auto-added from latest model data
HONDA,STEP WGN SPADA,STEP WGN SPADA,,pending,,,,auto-added from latest model data
HONDA,STEPWGN SPADA HYBRID G,STEP WGN SPADA HYBRID G,,pending,,,,auto-added from latest model data
HYUNDAI,GRAND STAREX,GRAND STAREX,,pending,,,,auto-added from latest model data
HYUNDAI,IONIQ EV,IONIQ EV,,pending,,,,auto-added from latest model data
HYUNDAI,KONA EV,KONA EV,,pending,,,,auto-added from latest model data
HYUNDAI,VELOSTER,VELOSTER,,pending,,,,auto-added from latest model data
JAGUAR,E-PACE 2.0L T/C AWD AUTO,E-PACE 2.0L T/C AWD AUTO,,pending,,,,auto-added from latest model data
JEEP,GLADIATOR RUBICON,GLADIATOR RUBICON,,pending,,,,auto-added from latest model data
JEEP,WRANGLER SAHARA 2.2D,WRANGLER SAHARA 2.2D,,pending,,,,auto-added from latest model data
LAMBORGHINI,URUS,URUS,,pending,,,,auto-added from latest model data
LAND ROVER,DEFENDER 110 HERITAGE STATION,DEFENDER 110 HERITAGE STATION,,pending,,,,auto-added from latest model data
LAND ROVER,DEFENDER 2.0L T/C AWD,DEFENDER 2.0L T/C AWD,,pending,,,,auto-added from latest model data
LAND ROVER,DEFENDER 90 SVX 60TH ANNIVERSARY,DEFENDER 90 SVX 60TH ANNIVERSARY,,pending,,,,auto-added from latest model data
